2021-05-18 22:11:18,082 - classify.py[line:67] - INFO: Namespace(batch_size=64, dataset='Subj', epoch=200, gpu=1, l2=0.0001, lr=0.0001, modelfilename='95_model_3_6_0.423.pt', modelname='TextCNN', modelnum=0, resultnum=95, seed=1, use_aug=1)
2021-05-18 22:11:22,539 - classify.py[line:121] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 20, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 0.001, 'learning_rate2': 1e-05, 'batch_size': 64, 'cuda': True, 'negSampleNum': 6, 'poSampleNum': 3, 'max_bound': 0.1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-18 22:11:22,808 - classify.py[line:139] - INFO: before training: 0.4899899959564209
2021-05-18 22:11:22,809 - classify.py[line:153] - INFO: ...start training...
2021-05-18 22:11:23,089 - classify.py[line:183] - INFO: Epoch 0, toal_loss 18.7105, aver loss 1.4393, train accuracy 0.4744, train auc 0.0000, test accuracy 0.4930, test auc 0.0000
2021-05-18 22:11:23,352 - classify.py[line:183] - INFO: Epoch 1, toal_loss 17.6514, aver loss 0.6789, train accuracy 0.4756, train auc 0.0000, test accuracy 0.4965, test auc 0.0000
2021-05-18 22:11:23,627 - classify.py[line:183] - INFO: Epoch 2, toal_loss 16.8334, aver loss 0.4316, train accuracy 0.4792, train auc 0.0000, test accuracy 0.4985, test auc 0.0000
2021-05-18 22:11:23,896 - classify.py[line:183] - INFO: Epoch 3, toal_loss 15.9571, aver loss 0.3069, train accuracy 0.4792, train auc 0.0000, test accuracy 0.4995, test auc 0.0000
2021-05-18 22:11:24,167 - classify.py[line:183] - INFO: Epoch 4, toal_loss 15.3032, aver loss 0.2354, train accuracy 0.4804, train auc 0.0000, test accuracy 0.4995, test auc 0.0000
2021-05-18 22:11:24,513 - classify.py[line:183] - INFO: Epoch 5, toal_loss 14.7233, aver loss 0.1888, train accuracy 0.4816, train auc 0.0000, test accuracy 0.4995, test auc 0.0000
2021-05-18 22:11:24,789 - classify.py[line:183] - INFO: Epoch 6, toal_loss 14.1216, aver loss 0.1552, train accuracy 0.4804, train auc 0.0000, test accuracy 0.4995, test auc 0.0000
2021-05-18 22:11:25,054 - classify.py[line:183] - INFO: Epoch 7, toal_loss 13.6082, aver loss 0.1308, train accuracy 0.4804, train auc 0.0000, test accuracy 0.5000, test auc 0.0000
2021-05-18 22:11:25,324 - classify.py[line:183] - INFO: Epoch 8, toal_loss 13.2024, aver loss 0.1128, train accuracy 0.4804, train auc 0.0000, test accuracy 0.5000, test auc 0.0000
2021-05-18 22:11:25,584 - classify.py[line:183] - INFO: Epoch 9, toal_loss 12.7948, aver loss 0.0984, train accuracy 0.4816, train auc 0.0000, test accuracy 0.5000, test auc 0.0000
2021-05-18 22:11:25,849 - classify.py[line:183] - INFO: Epoch 10, toal_loss 12.4656, aver loss 0.0872, train accuracy 0.4816, train auc 0.0000, test accuracy 0.5000, test auc 0.0000
2021-05-18 22:11:26,145 - classify.py[line:183] - INFO: Epoch 11, toal_loss 12.2114, aver loss 0.0783, train accuracy 0.4828, train auc 0.0000, test accuracy 0.4990, test auc 0.0000
2021-05-18 22:11:26,413 - classify.py[line:183] - INFO: Epoch 12, toal_loss 11.9603, aver loss 0.0708, train accuracy 0.4828, train auc 0.0000, test accuracy 0.4980, test auc 0.0000
2021-05-18 22:11:26,680 - classify.py[line:183] - INFO: Epoch 13, toal_loss 11.7526, aver loss 0.0646, train accuracy 0.4828, train auc 0.0000, test accuracy 0.4980, test auc 0.0000
2021-05-18 22:11:26,944 - classify.py[line:183] - INFO: Epoch 14, toal_loss 11.4927, aver loss 0.0589, train accuracy 0.4816, train auc 0.0000, test accuracy 0.4965, test auc 0.0000
2021-05-18 22:11:27,215 - classify.py[line:183] - INFO: Epoch 15, toal_loss 11.2043, aver loss 0.0539, train accuracy 0.4804, train auc 0.0000, test accuracy 0.4930, test auc 0.0000
2021-05-18 22:11:27,481 - classify.py[line:183] - INFO: Epoch 16, toal_loss 11.0809, aver loss 0.0501, train accuracy 0.4792, train auc 0.0000, test accuracy 0.4900, test auc 0.0000
2021-05-18 22:11:27,767 - classify.py[line:183] - INFO: Epoch 17, toal_loss 10.9345, aver loss 0.0467, train accuracy 0.4756, train auc 0.0000, test accuracy 0.4885, test auc 0.0000
2021-05-18 22:11:28,056 - classify.py[line:183] - INFO: Epoch 18, toal_loss 10.7129, aver loss 0.0434, train accuracy 0.4755, train auc 0.0000, test accuracy 0.4875, test auc 0.0000
2021-05-18 22:11:28,300 - classify.py[line:183] - INFO: Epoch 19, toal_loss 10.6134, aver loss 0.0408, train accuracy 0.4719, train auc 0.0000, test accuracy 0.4825, test auc 0.0000
