2021-05-22 22:27:08,396 - classify.py[line:68] - INFO: Namespace(batch_size=64, dataset='IMDB', epoch=100, gpu=1, l2=0.0001, lr=0.0001, modelfilename='', modelname='TextCNN', modelnum=0, resultnum=130, seed=1, use_aug=0)
2021-05-22 22:27:34,382 - classify.py[line:134] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 100, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.0001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-22 22:27:34,847 - classify.py[line:140] - INFO: before training: 0.499500036239624
2021-05-22 22:27:34,847 - classify.py[line:154] - INFO: ...start training...
2021-05-22 22:27:42,999 - classify.py[line:184] - INFO: Epoch 0, toal_loss 55.6425, aver loss 0.7043, train accuracy 0.5599, train auc 0.0000, test accuracy 0.6160, test auc 0.0000
2021-05-22 22:27:51,170 - classify.py[line:184] - INFO: Epoch 1, toal_loss 49.8939, aver loss 0.3158, train accuracy 0.6616, train auc 0.0000, test accuracy 0.6475, test auc 0.0000
2021-05-22 22:27:59,127 - classify.py[line:184] - INFO: Epoch 2, toal_loss 45.8466, aver loss 0.1934, train accuracy 0.6998, train auc 0.0000, test accuracy 0.7015, test auc 0.0000
2021-05-22 22:28:07,163 - classify.py[line:184] - INFO: Epoch 3, toal_loss 42.4741, aver loss 0.1344, train accuracy 0.7350, train auc 0.0000, test accuracy 0.7170, test auc 0.0000
2021-05-22 22:28:15,281 - classify.py[line:184] - INFO: Epoch 4, toal_loss 39.6893, aver loss 0.1005, train accuracy 0.7502, train auc 0.0000, test accuracy 0.7195, test auc 0.0000
2021-05-22 22:28:23,494 - classify.py[line:184] - INFO: Epoch 5, toal_loss 37.9669, aver loss 0.0801, train accuracy 0.7710, train auc 0.0000, test accuracy 0.7420, test auc 0.0000
2021-05-22 22:28:31,970 - classify.py[line:184] - INFO: Epoch 6, toal_loss 36.6537, aver loss 0.0663, train accuracy 0.7729, train auc 0.0000, test accuracy 0.7555, test auc 0.0000
2021-05-22 22:28:43,699 - classify.py[line:184] - INFO: Epoch 7, toal_loss 35.4495, aver loss 0.0561, train accuracy 0.7931, train auc 0.0000, test accuracy 0.7605, test auc 0.0000
2021-05-22 22:28:55,266 - classify.py[line:184] - INFO: Epoch 8, toal_loss 34.2358, aver loss 0.0482, train accuracy 0.8074, train auc 0.0000, test accuracy 0.7680, test auc 0.0000
2021-05-22 22:29:07,446 - classify.py[line:184] - INFO: Epoch 9, toal_loss 32.7475, aver loss 0.0415, train accuracy 0.8176, train auc 0.0000, test accuracy 0.7710, test auc 0.0000
2021-05-22 22:29:16,086 - classify.py[line:184] - INFO: Epoch 10, toal_loss 31.9528, aver loss 0.0368, train accuracy 0.8222, train auc 0.0000, test accuracy 0.7760, test auc 0.0000
2021-05-22 22:29:24,538 - classify.py[line:184] - INFO: Epoch 11, toal_loss 31.5940, aver loss 0.0333, train accuracy 0.8281, train auc 0.0000, test accuracy 0.7855, test auc 0.0000
2021-05-22 22:29:35,528 - classify.py[line:184] - INFO: Epoch 12, toal_loss 30.8167, aver loss 0.0300, train accuracy 0.8358, train auc 0.0000, test accuracy 0.7745, test auc 0.0000
2021-05-22 22:29:44,819 - classify.py[line:184] - INFO: Epoch 13, toal_loss 29.3872, aver loss 0.0266, train accuracy 0.8386, train auc 0.0000, test accuracy 0.7845, test auc 0.0000
2021-05-22 22:29:54,049 - classify.py[line:184] - INFO: Epoch 14, toal_loss 29.2934, aver loss 0.0247, train accuracy 0.8406, train auc 0.0000, test accuracy 0.7910, test auc 0.0000
2021-05-22 22:30:04,608 - classify.py[line:184] - INFO: Epoch 15, toal_loss 28.1418, aver loss 0.0223, train accuracy 0.8457, train auc 0.0000, test accuracy 0.8045, test auc 0.0000
2021-05-22 22:30:13,294 - classify.py[line:184] - INFO: Epoch 16, toal_loss 27.9476, aver loss 0.0208, train accuracy 0.8536, train auc 0.0000, test accuracy 0.7785, test auc 0.0000
2021-05-22 22:30:24,589 - classify.py[line:184] - INFO: Epoch 17, toal_loss 28.0870, aver loss 0.0198, train accuracy 0.8586, train auc 0.0000, test accuracy 0.7980, test auc 0.0000
2021-05-22 22:30:34,161 - classify.py[line:184] - INFO: Epoch 18, toal_loss 26.8012, aver loss 0.0179, train accuracy 0.8576, train auc 0.0000, test accuracy 0.7950, test auc 0.0000
2021-05-22 22:30:45,564 - classify.py[line:184] - INFO: Epoch 19, toal_loss 26.5157, aver loss 0.0168, train accuracy 0.8584, train auc 0.0000, test accuracy 0.7895, test auc 0.0000
2021-05-22 22:30:54,314 - classify.py[line:184] - INFO: Epoch 20, toal_loss 25.9978, aver loss 0.0157, train accuracy 0.8647, train auc 0.0000, test accuracy 0.8025, test auc 0.0000
2021-05-22 22:31:04,631 - classify.py[line:184] - INFO: Epoch 21, toal_loss 25.6549, aver loss 0.0148, train accuracy 0.8720, train auc 0.0000, test accuracy 0.7935, test auc 0.0000
2021-05-22 22:31:14,387 - classify.py[line:184] - INFO: Epoch 22, toal_loss 24.8122, aver loss 0.0137, train accuracy 0.8685, train auc 0.0000, test accuracy 0.7975, test auc 0.0000
2021-05-22 22:31:25,609 - classify.py[line:184] - INFO: Epoch 23, toal_loss 25.4324, aver loss 0.0134, train accuracy 0.8681, train auc 0.0000, test accuracy 0.7900, test auc 0.0000
2021-05-22 22:31:34,418 - classify.py[line:184] - INFO: Epoch 24, toal_loss 24.7989, aver loss 0.0126, train accuracy 0.8716, train auc 0.0000, test accuracy 0.7950, test auc 0.0000
2021-05-22 22:31:42,542 - classify.py[line:184] - INFO: Epoch 25, toal_loss 23.9173, aver loss 0.0116, train accuracy 0.8780, train auc 0.0000, test accuracy 0.8050, test auc 0.0000
2021-05-22 22:31:52,582 - classify.py[line:184] - INFO: Epoch 26, toal_loss 23.4332, aver loss 0.0110, train accuracy 0.8794, train auc 0.0000, test accuracy 0.8050, test auc 0.0000
2021-05-22 22:32:02,062 - classify.py[line:184] - INFO: Epoch 27, toal_loss 23.1125, aver loss 0.0104, train accuracy 0.8847, train auc 0.0000, test accuracy 0.7965, test auc 0.0000
2021-05-22 22:32:12,905 - classify.py[line:184] - INFO: Epoch 28, toal_loss 22.8606, aver loss 0.0100, train accuracy 0.8825, train auc 0.0000, test accuracy 0.8085, test auc 0.0000
2021-05-22 22:32:21,054 - classify.py[line:184] - INFO: Epoch 29, toal_loss 22.1709, aver loss 0.0094, train accuracy 0.8795, train auc 0.0000, test accuracy 0.7965, test auc 0.0000
