2021-05-17 22:04:36,915 - classify.py[line:66] - INFO: Namespace(batch_size=256, dataset='TREC', epoch=80, gpu=1, l2=0.001, lr=0.001, modelname='TextCNN', modelnum=0, resultnum=85, seed=2, use_aug=1)
2021-05-17 22:04:43,106 - classify.py[line:120] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 20, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 6, 'learning_rate1': 0.001, 'learning_rate2': 1e-05, 'batch_size': 64, 'cuda': True, 'negSampleNum': 10, 'poSampleNum': 10, 'max_bound': 0.5, 'kernel_sizes': [2, 3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-17 22:04:43,541 - classify.py[line:138] - INFO: before training: 0.14800000190734863
2021-05-17 22:04:43,542 - classify.py[line:151] - INFO: ...start training...
2021-05-17 22:04:45,517 - classify.py[line:181] - INFO: Epoch 0, toal_loss 92.9148, aver loss 4.2234, train accuracy 0.3198, train auc 0.0000, test accuracy 0.3340, test auc 0.0000
2021-05-17 22:04:47,739 - classify.py[line:181] - INFO: Epoch 1, toal_loss 33.7979, aver loss 0.7681, train accuracy 0.4903, train auc 0.0000, test accuracy 0.5960, test auc 0.0000
2021-05-17 22:04:50,256 - classify.py[line:181] - INFO: Epoch 2, toal_loss 24.3801, aver loss 0.3694, train accuracy 0.6151, train auc 0.0000, test accuracy 0.7020, test auc 0.0000
2021-05-17 22:04:52,521 - classify.py[line:181] - INFO: Epoch 3, toal_loss 21.7029, aver loss 0.2466, train accuracy 0.6615, train auc 0.0000, test accuracy 0.6980, test auc 0.0000
2021-05-17 22:04:54,934 - classify.py[line:181] - INFO: Epoch 4, toal_loss 20.3547, aver loss 0.1850, train accuracy 0.6805, train auc 0.0000, test accuracy 0.7080, test auc 0.0000
2021-05-17 22:04:57,090 - classify.py[line:181] - INFO: Epoch 5, toal_loss 19.0321, aver loss 0.1442, train accuracy 0.6970, train auc 0.0000, test accuracy 0.7320, test auc 0.0000
2021-05-17 22:04:59,419 - classify.py[line:181] - INFO: Epoch 6, toal_loss 18.1783, aver loss 0.1180, train accuracy 0.7028, train auc 0.0000, test accuracy 0.7340, test auc 0.0000
2021-05-17 22:05:01,586 - classify.py[line:181] - INFO: Epoch 7, toal_loss 17.3118, aver loss 0.0984, train accuracy 0.7231, train auc 0.0000, test accuracy 0.7500, test auc 0.0000
2021-05-17 22:05:02,795 - classify.py[line:181] - INFO: Epoch 8, toal_loss 16.4019, aver loss 0.0828, train accuracy 0.7333, train auc 0.0000, test accuracy 0.7220, test auc 0.0000
2021-05-17 22:05:05,085 - classify.py[line:181] - INFO: Epoch 9, toal_loss 15.7635, aver loss 0.0717, train accuracy 0.7495, train auc 0.0000, test accuracy 0.7540, test auc 0.0000
2021-05-17 22:05:07,127 - classify.py[line:181] - INFO: Epoch 10, toal_loss 15.1819, aver loss 0.0627, train accuracy 0.7559, train auc 0.0000, test accuracy 0.7520, test auc 0.0000
2021-05-17 22:05:09,344 - classify.py[line:181] - INFO: Epoch 11, toal_loss 14.9034, aver loss 0.0565, train accuracy 0.7594, train auc 0.0000, test accuracy 0.7620, test auc 0.0000
2021-05-17 22:05:11,341 - classify.py[line:181] - INFO: Epoch 12, toal_loss 14.2284, aver loss 0.0497, train accuracy 0.7732, train auc 0.0000, test accuracy 0.7620, test auc 0.0000
2021-05-17 22:05:13,486 - classify.py[line:181] - INFO: Epoch 13, toal_loss 13.7950, aver loss 0.0448, train accuracy 0.7765, train auc 0.0000, test accuracy 0.7900, test auc 0.0000
2021-05-17 22:05:15,362 - classify.py[line:181] - INFO: Epoch 14, toal_loss 13.5369, aver loss 0.0410, train accuracy 0.7825, train auc 0.0000, test accuracy 0.7920, test auc 0.0000
2021-05-17 22:05:16,809 - classify.py[line:181] - INFO: Epoch 15, toal_loss 12.9648, aver loss 0.0368, train accuracy 0.7900, train auc 0.0000, test accuracy 0.7880, test auc 0.0000
2021-05-17 22:05:18,845 - classify.py[line:181] - INFO: Epoch 16, toal_loss 12.4771, aver loss 0.0334, train accuracy 0.8001, train auc 0.0000, test accuracy 0.7940, test auc 0.0000
2021-05-17 22:05:20,985 - classify.py[line:181] - INFO: Epoch 17, toal_loss 12.2686, aver loss 0.0310, train accuracy 0.8029, train auc 0.0000, test accuracy 0.7980, test auc 0.0000
2021-05-17 22:05:23,363 - classify.py[line:181] - INFO: Epoch 18, toal_loss 11.7955, aver loss 0.0282, train accuracy 0.8096, train auc 0.0000, test accuracy 0.8040, test auc 0.0000
2021-05-17 22:05:25,716 - classify.py[line:181] - INFO: Epoch 19, toal_loss 11.5605, aver loss 0.0263, train accuracy 0.8169, train auc 0.0000, test accuracy 0.7920, test auc 0.0000
2021-05-17 22:05:28,265 - classify.py[line:181] - INFO: Epoch 20, toal_loss 11.2372, aver loss 0.0243, train accuracy 0.8204, train auc 0.0000, test accuracy 0.8040, test auc 0.0000
2021-05-17 22:05:30,437 - classify.py[line:181] - INFO: Epoch 21, toal_loss 10.8550, aver loss 0.0224, train accuracy 0.8227, train auc 0.0000, test accuracy 0.8120, test auc 0.0000
2021-05-17 22:05:31,843 - classify.py[line:181] - INFO: Epoch 22, toal_loss 10.8383, aver loss 0.0214, train accuracy 0.8197, train auc 0.0000, test accuracy 0.8040, test auc 0.0000
2021-05-17 22:05:34,004 - classify.py[line:181] - INFO: Epoch 23, toal_loss 10.5104, aver loss 0.0199, train accuracy 0.8338, train auc 0.0000, test accuracy 0.8020, test auc 0.0000
2021-05-17 22:05:36,311 - classify.py[line:181] - INFO: Epoch 24, toal_loss 10.4241, aver loss 0.0190, train accuracy 0.8273, train auc 0.0000, test accuracy 0.8220, test auc 0.0000
2021-05-17 22:05:38,551 - classify.py[line:181] - INFO: Epoch 25, toal_loss 10.2346, aver loss 0.0179, train accuracy 0.8266, train auc 0.0000, test accuracy 0.8300, test auc 0.0000
2021-05-17 22:05:40,885 - classify.py[line:181] - INFO: Epoch 26, toal_loss 10.1927, aver loss 0.0172, train accuracy 0.8359, train auc 0.0000, test accuracy 0.8140, test auc 0.0000
2021-05-17 22:05:43,169 - classify.py[line:181] - INFO: Epoch 27, toal_loss 9.8611, aver loss 0.0160, train accuracy 0.8369, train auc 0.0000, test accuracy 0.8280, test auc 0.0000
2021-05-17 22:05:44,451 - classify.py[line:181] - INFO: Epoch 28, toal_loss 9.6198, aver loss 0.0151, train accuracy 0.8456, train auc 0.0000, test accuracy 0.8100, test auc 0.0000
2021-05-17 22:05:46,698 - classify.py[line:181] - INFO: Epoch 29, toal_loss 9.5126, aver loss 0.0144, train accuracy 0.8536, train auc 0.0000, test accuracy 0.8040, test auc 0.0000
2021-05-17 22:05:48,858 - classify.py[line:181] - INFO: Epoch 30, toal_loss 9.3140, aver loss 0.0137, train accuracy 0.8488, train auc 0.0000, test accuracy 0.8340, test auc 0.0000
2021-05-17 22:05:50,984 - classify.py[line:181] - INFO: Epoch 31, toal_loss 9.3769, aver loss 0.0133, train accuracy 0.8486, train auc 0.0000, test accuracy 0.8220, test auc 0.0000
2021-05-17 22:05:53,296 - classify.py[line:181] - INFO: Epoch 32, toal_loss 9.2730, aver loss 0.0128, train accuracy 0.8493, train auc 0.0000, test accuracy 0.8120, test auc 0.0000
2021-05-17 22:05:54,535 - classify.py[line:181] - INFO: Epoch 33, toal_loss 8.9561, aver loss 0.0120, train accuracy 0.8570, train auc 0.0000, test accuracy 0.8280, test auc 0.0000
2021-05-17 22:05:56,647 - classify.py[line:181] - INFO: Epoch 34, toal_loss 8.9731, aver loss 0.0117, train accuracy 0.8570, train auc 0.0000, test accuracy 0.8200, test auc 0.0000
2021-05-17 22:05:58,739 - classify.py[line:181] - INFO: Epoch 35, toal_loss 8.9236, aver loss 0.0113, train accuracy 0.8574, train auc 0.0000, test accuracy 0.8160, test auc 0.0000
2021-05-17 22:06:00,894 - classify.py[line:181] - INFO: Epoch 36, toal_loss 8.6948, aver loss 0.0107, train accuracy 0.8543, train auc 0.0000, test accuracy 0.8060, test auc 0.0000
2021-05-17 22:06:03,046 - classify.py[line:181] - INFO: Epoch 37, toal_loss 8.6463, aver loss 0.0103, train accuracy 0.8576, train auc 0.0000, test accuracy 0.8040, test auc 0.0000
2021-05-17 22:06:04,388 - classify.py[line:181] - INFO: Epoch 38, toal_loss 8.5552, aver loss 0.0100, train accuracy 0.8628, train auc 0.0000, test accuracy 0.8440, test auc 0.0000
2021-05-17 22:06:06,465 - classify.py[line:181] - INFO: Epoch 39, toal_loss 8.3985, aver loss 0.0095, train accuracy 0.8722, train auc 0.0000, test accuracy 0.8340, test auc 0.0000
2021-05-17 22:06:08,664 - classify.py[line:181] - INFO: Epoch 40, toal_loss 8.1562, aver loss 0.0090, train accuracy 0.8693, train auc 0.0000, test accuracy 0.8220, test auc 0.0000
2021-05-17 22:06:10,833 - classify.py[line:181] - INFO: Epoch 41, toal_loss 8.3065, aver loss 0.0090, train accuracy 0.8679, train auc 0.0000, test accuracy 0.8300, test auc 0.0000
2021-05-17 22:06:12,890 - classify.py[line:181] - INFO: Epoch 42, toal_loss 8.0904, aver loss 0.0086, train accuracy 0.8723, train auc 0.0000, test accuracy 0.8320, test auc 0.0000
2021-05-17 22:06:14,903 - classify.py[line:181] - INFO: Epoch 43, toal_loss 8.0975, aver loss 0.0084, train accuracy 0.8761, train auc 0.0000, test accuracy 0.8080, test auc 0.0000
2021-05-17 22:06:16,342 - classify.py[line:181] - INFO: Epoch 44, toal_loss 7.8182, aver loss 0.0079, train accuracy 0.8774, train auc 0.0000, test accuracy 0.8300, test auc 0.0000
2021-05-17 22:06:18,522 - classify.py[line:181] - INFO: Epoch 45, toal_loss 7.7755, aver loss 0.0077, train accuracy 0.8778, train auc 0.0000, test accuracy 0.8400, test auc 0.0000
2021-05-17 22:06:20,699 - classify.py[line:181] - INFO: Epoch 46, toal_loss 7.5140, aver loss 0.0073, train accuracy 0.8773, train auc 0.0000, test accuracy 0.8340, test auc 0.0000
2021-05-17 22:06:22,859 - classify.py[line:181] - INFO: Epoch 47, toal_loss 7.7242, aver loss 0.0073, train accuracy 0.8801, train auc 0.0000, test accuracy 0.8220, test auc 0.0000
2021-05-17 22:06:24,925 - classify.py[line:181] - INFO: Epoch 48, toal_loss 7.6997, aver loss 0.0071, train accuracy 0.8869, train auc 0.0000, test accuracy 0.8280, test auc 0.0000
2021-05-17 22:06:26,925 - classify.py[line:181] - INFO: Epoch 49, toal_loss 7.5795, aver loss 0.0069, train accuracy 0.8786, train auc 0.0000, test accuracy 0.8500, test auc 0.0000
2021-05-17 22:06:28,443 - classify.py[line:181] - INFO: Epoch 50, toal_loss 7.4365, aver loss 0.0066, train accuracy 0.8818, train auc 0.0000, test accuracy 0.8380, test auc 0.0000
2021-05-17 22:06:30,874 - classify.py[line:181] - INFO: Epoch 51, toal_loss 7.5197, aver loss 0.0066, train accuracy 0.8910, train auc 0.0000, test accuracy 0.8320, test auc 0.0000
2021-05-17 22:06:33,066 - classify.py[line:181] - INFO: Epoch 52, toal_loss 7.3136, aver loss 0.0063, train accuracy 0.8853, train auc 0.0000, test accuracy 0.8240, test auc 0.0000
