2021-05-17 23:45:00,564 - classify.py[line:66] - INFO: Namespace(batch_size=256, dataset='TREC', epoch=80, gpu=1, l2=0.001, lr=0.001, modelname='TextCNN', modelnum=0, resultnum=86, seed=2, use_aug=0)
2021-05-17 23:45:06,168 - classify.py[line:132] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 80, 'dropout': 0.1, 'label_num': 6, 'learning_rate1': 1e-05, 'learning_rate2': 0.001, 'batch_size': 256, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [2, 3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-17 23:45:06,590 - classify.py[line:138] - INFO: before training: 0.20000000298023224
2021-05-17 23:45:07,476 - classify.py[line:151] - INFO: ...start training...
2021-05-17 23:45:09,651 - classify.py[line:181] - INFO: Epoch 0, toal_loss 29.9675, aver loss 1.3622, train accuracy 0.4951, train auc 0.0000, test accuracy 0.6180, test auc 0.0000
2021-05-17 23:45:11,672 - classify.py[line:181] - INFO: Epoch 1, toal_loss 20.6207, aver loss 0.4687, train accuracy 0.6886, train auc 0.0000, test accuracy 0.7340, test auc 0.0000
2021-05-17 23:45:14,688 - classify.py[line:181] - INFO: Epoch 2, toal_loss 16.7185, aver loss 0.2533, train accuracy 0.7368, train auc 0.0000, test accuracy 0.7680, test auc 0.0000
2021-05-17 23:45:16,375 - classify.py[line:181] - INFO: Epoch 3, toal_loss 15.2375, aver loss 0.1732, train accuracy 0.7595, train auc 0.0000, test accuracy 0.7940, test auc 0.0000
2021-05-17 23:45:17,995 - classify.py[line:181] - INFO: Epoch 4, toal_loss 13.8703, aver loss 0.1261, train accuracy 0.7830, train auc 0.0000, test accuracy 0.7960, test auc 0.0000
2021-05-17 23:45:19,868 - classify.py[line:181] - INFO: Epoch 5, toal_loss 12.9465, aver loss 0.0981, train accuracy 0.7932, train auc 0.0000, test accuracy 0.8080, test auc 0.0000
2021-05-17 23:45:21,761 - classify.py[line:181] - INFO: Epoch 6, toal_loss 12.4873, aver loss 0.0811, train accuracy 0.8028, train auc 0.0000, test accuracy 0.8280, test auc 0.0000
2021-05-17 23:45:25,155 - classify.py[line:181] - INFO: Epoch 7, toal_loss 11.8488, aver loss 0.0673, train accuracy 0.8142, train auc 0.0000, test accuracy 0.8140, test auc 0.0000
2021-05-17 23:45:26,954 - classify.py[line:181] - INFO: Epoch 8, toal_loss 11.3875, aver loss 0.0575, train accuracy 0.8252, train auc 0.0000, test accuracy 0.8220, test auc 0.0000
2021-05-17 23:45:29,868 - classify.py[line:181] - INFO: Epoch 9, toal_loss 11.0750, aver loss 0.0503, train accuracy 0.8245, train auc 0.0000, test accuracy 0.8320, test auc 0.0000
2021-05-17 23:45:31,629 - classify.py[line:181] - INFO: Epoch 10, toal_loss 10.5914, aver loss 0.0438, train accuracy 0.8318, train auc 0.0000, test accuracy 0.8340, test auc 0.0000
