2021-05-18 11:49:58,307 - classify.py[line:66] - INFO: Namespace(batch_size=256, dataset='Subj', epoch=80, gpu=1, l2=0.001, lr=0.001, modelname='TextCNN', modelnum=0, resultnum=88, seed=2, use_aug=1)
2021-05-18 11:50:03,832 - classify.py[line:120] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 20, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 0.0001, 'learning_rate2': 1e-05, 'batch_size': 64, 'cuda': True, 'negSampleNum': 5, 'poSampleNum': 3, 'max_bound': 1.0, 'kernel_sizes': [2, 3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-18 11:50:04,196 - classify.py[line:138] - INFO: before training: 0.8613613247871399
2021-05-18 11:50:04,197 - classify.py[line:151] - INFO: ...start training...
2021-05-18 11:50:06,271 - classify.py[line:181] - INFO: Epoch 0, toal_loss 9.2400, aver loss 0.2888, train accuracy 0.8936, train auc 0.0000, test accuracy 0.8774, test auc 0.0000
2021-05-18 11:50:08,498 - classify.py[line:181] - INFO: Epoch 1, toal_loss 7.6811, aver loss 0.1200, train accuracy 0.9045, train auc 0.0000, test accuracy 0.8819, test auc 0.0000
2021-05-18 11:50:13,300 - classify.py[line:181] - INFO: Epoch 2, toal_loss 7.3396, aver loss 0.0765, train accuracy 0.9151, train auc 0.0000, test accuracy 0.8799, test auc 0.0000
2021-05-18 11:50:18,519 - classify.py[line:181] - INFO: Epoch 3, toal_loss 6.8231, aver loss 0.0533, train accuracy 0.9212, train auc 0.0000, test accuracy 0.8799, test auc 0.0000
2021-05-18 11:50:23,444 - classify.py[line:181] - INFO: Epoch 4, toal_loss 6.3884, aver loss 0.0399, train accuracy 0.9254, train auc 0.0000, test accuracy 0.8874, test auc 0.0000
2021-05-18 11:50:28,686 - classify.py[line:181] - INFO: Epoch 5, toal_loss 6.0556, aver loss 0.0315, train accuracy 0.9303, train auc 0.0000, test accuracy 0.8729, test auc 0.0000
2021-05-18 11:50:33,665 - classify.py[line:181] - INFO: Epoch 6, toal_loss 5.8267, aver loss 0.0260, train accuracy 0.9354, train auc 0.0000, test accuracy 0.8869, test auc 0.0000
2021-05-18 11:50:39,081 - classify.py[line:181] - INFO: Epoch 7, toal_loss 5.5918, aver loss 0.0218, train accuracy 0.9377, train auc 0.0000, test accuracy 0.8794, test auc 0.0000
2021-05-18 11:50:43,817 - classify.py[line:181] - INFO: Epoch 8, toal_loss 5.2691, aver loss 0.0183, train accuracy 0.9425, train auc 0.0000, test accuracy 0.8769, test auc 0.0000
2021-05-18 11:50:49,115 - classify.py[line:181] - INFO: Epoch 9, toal_loss 5.0715, aver loss 0.0158, train accuracy 0.9442, train auc 0.0000, test accuracy 0.8794, test auc 0.0000
2021-05-18 11:50:54,308 - classify.py[line:181] - INFO: Epoch 10, toal_loss 4.9478, aver loss 0.0141, train accuracy 0.9468, train auc 0.0000, test accuracy 0.8764, test auc 0.0000
2021-05-18 11:50:59,375 - classify.py[line:181] - INFO: Epoch 11, toal_loss 4.6503, aver loss 0.0121, train accuracy 0.9493, train auc 0.0000, test accuracy 0.8854, test auc 0.0000
2021-05-18 11:51:04,875 - classify.py[line:181] - INFO: Epoch 12, toal_loss 4.3875, aver loss 0.0105, train accuracy 0.9526, train auc 0.0000, test accuracy 0.8739, test auc 0.0000
2021-05-18 11:51:10,439 - classify.py[line:181] - INFO: Epoch 13, toal_loss 4.1790, aver loss 0.0093, train accuracy 0.9532, train auc 0.0000, test accuracy 0.8749, test auc 0.0000
2021-05-18 11:51:14,877 - classify.py[line:181] - INFO: Epoch 14, toal_loss 4.2115, aver loss 0.0088, train accuracy 0.9559, train auc 0.0000, test accuracy 0.8769, test auc 0.0000
2021-05-18 11:51:19,980 - classify.py[line:181] - INFO: Epoch 15, toal_loss 4.0045, aver loss 0.0078, train accuracy 0.9589, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-18 11:51:24,988 - classify.py[line:181] - INFO: Epoch 16, toal_loss 3.8385, aver loss 0.0071, train accuracy 0.9595, train auc 0.0000, test accuracy 0.8794, test auc 0.0000
2021-05-18 11:51:30,344 - classify.py[line:181] - INFO: Epoch 17, toal_loss 3.8160, aver loss 0.0066, train accuracy 0.9591, train auc 0.0000, test accuracy 0.8889, test auc 0.0000
