2021-05-18 11:44:29,332 - classify.py[line:66] - INFO: Namespace(batch_size=256, dataset='Subj', epoch=80, gpu=1, l2=0.001, lr=0.001, modelname='TextCNN', modelnum=0, resultnum=88, seed=2, use_aug=0)
2021-05-18 11:44:37,942 - classify.py[line:132] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 80, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.001, 'batch_size': 256, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [2, 3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-18 11:44:38,536 - classify.py[line:138] - INFO: before training: 0.4789789617061615
2021-05-18 11:44:38,537 - classify.py[line:151] - INFO: ...start training...
2021-05-18 11:44:43,258 - classify.py[line:181] - INFO: Epoch 0, toal_loss 13.2465, aver loss 0.4140, train accuracy 0.8329, train auc 0.0000, test accuracy 0.8589, test auc 0.0000
2021-05-18 11:44:48,692 - classify.py[line:181] - INFO: Epoch 1, toal_loss 9.3990, aver loss 0.1469, train accuracy 0.8794, train auc 0.0000, test accuracy 0.8699, test auc 0.0000
2021-05-18 11:44:54,108 - classify.py[line:181] - INFO: Epoch 2, toal_loss 8.4967, aver loss 0.0885, train accuracy 0.8951, train auc 0.0000, test accuracy 0.8719, test auc 0.0000
2021-05-18 11:44:58,512 - classify.py[line:181] - INFO: Epoch 3, toal_loss 7.8525, aver loss 0.0613, train accuracy 0.9034, train auc 0.0000, test accuracy 0.8764, test auc 0.0000
2021-05-18 11:45:04,201 - classify.py[line:181] - INFO: Epoch 4, toal_loss 7.4091, aver loss 0.0463, train accuracy 0.9125, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-18 11:45:08,599 - classify.py[line:181] - INFO: Epoch 5, toal_loss 6.9876, aver loss 0.0364, train accuracy 0.9186, train auc 0.0000, test accuracy 0.8794, test auc 0.0000
2021-05-18 11:45:14,075 - classify.py[line:181] - INFO: Epoch 6, toal_loss 6.5869, aver loss 0.0294, train accuracy 0.9226, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-18 11:45:19,356 - classify.py[line:181] - INFO: Epoch 7, toal_loss 6.1518, aver loss 0.0240, train accuracy 0.9278, train auc 0.0000, test accuracy 0.8784, test auc 0.0000
2021-05-18 11:45:24,037 - classify.py[line:181] - INFO: Epoch 8, toal_loss 5.8304, aver loss 0.0202, train accuracy 0.9329, train auc 0.0000, test accuracy 0.8699, test auc 0.0000
2021-05-18 11:45:29,350 - classify.py[line:181] - INFO: Epoch 9, toal_loss 5.7838, aver loss 0.0181, train accuracy 0.9330, train auc 0.0000, test accuracy 0.8779, test auc 0.0000
2021-05-18 11:45:34,074 - classify.py[line:181] - INFO: Epoch 10, toal_loss 5.4252, aver loss 0.0154, train accuracy 0.9388, train auc 0.0000, test accuracy 0.8789, test auc 0.0000
2021-05-18 11:45:38,552 - classify.py[line:181] - INFO: Epoch 11, toal_loss 5.1140, aver loss 0.0133, train accuracy 0.9418, train auc 0.0000, test accuracy 0.8874, test auc 0.0000
2021-05-18 11:45:43,948 - classify.py[line:181] - INFO: Epoch 12, toal_loss 4.9650, aver loss 0.0119, train accuracy 0.9415, train auc 0.0000, test accuracy 0.8774, test auc 0.0000
2021-05-18 11:45:48,664 - classify.py[line:181] - INFO: Epoch 13, toal_loss 4.7130, aver loss 0.0105, train accuracy 0.9464, train auc 0.0000, test accuracy 0.8849, test auc 0.0000
2021-05-18 11:45:53,736 - classify.py[line:181] - INFO: Epoch 14, toal_loss 4.4394, aver loss 0.0092, train accuracy 0.9503, train auc 0.0000, test accuracy 0.8884, test auc 0.0000
2021-05-18 11:45:58,769 - classify.py[line:181] - INFO: Epoch 15, toal_loss 4.4449, aver loss 0.0087, train accuracy 0.9512, train auc 0.0000, test accuracy 0.8799, test auc 0.0000
