2021-05-22 22:09:58,568 - classify.py[line:68] - INFO: Namespace(batch_size=64, dataset='Subj', epoch=100, gpu=1, l2=0.0001, lr=0.0001, modelfilename='', modelname='TextCNN', modelnum=0, resultnum=129, seed=1, use_aug=0)
2021-05-22 22:10:02,788 - classify.py[line:134] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 100, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.0001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-22 22:10:03,078 - classify.py[line:140] - INFO: before training: 0.5
2021-05-22 22:10:03,079 - classify.py[line:154] - INFO: ...start training...
2021-05-22 22:10:05,703 - classify.py[line:184] - INFO: Epoch 0, toal_loss 75.7576, aver loss 0.6061, train accuracy 0.7073, train auc 0.0000, test accuracy 0.8033, test auc 0.0000
2021-05-22 22:10:08,663 - classify.py[line:184] - INFO: Epoch 1, toal_loss 52.4927, aver loss 0.2100, train accuracy 0.8211, train auc 0.0000, test accuracy 0.8303, test auc 0.0000
2021-05-22 22:10:11,199 - classify.py[line:184] - INFO: Epoch 2, toal_loss 47.9652, aver loss 0.1279, train accuracy 0.8333, train auc 0.0000, test accuracy 0.8353, test auc 0.0000
2021-05-22 22:10:13,807 - classify.py[line:184] - INFO: Epoch 3, toal_loss 44.8795, aver loss 0.0898, train accuracy 0.8416, train auc 0.0000, test accuracy 0.8413, test auc 0.0000
2021-05-22 22:10:16,408 - classify.py[line:184] - INFO: Epoch 4, toal_loss 43.7688, aver loss 0.0700, train accuracy 0.8472, train auc 0.0000, test accuracy 0.8408, test auc 0.0000
2021-05-22 22:10:19,015 - classify.py[line:184] - INFO: Epoch 5, toal_loss 42.9663, aver loss 0.0573, train accuracy 0.8535, train auc 0.0000, test accuracy 0.8599, test auc 0.0000
2021-05-22 22:10:21,615 - classify.py[line:184] - INFO: Epoch 6, toal_loss 42.3552, aver loss 0.0484, train accuracy 0.8607, train auc 0.0000, test accuracy 0.8443, test auc 0.0000
2021-05-22 22:10:24,245 - classify.py[line:184] - INFO: Epoch 7, toal_loss 41.3173, aver loss 0.0413, train accuracy 0.8610, train auc 0.0000, test accuracy 0.8524, test auc 0.0000
2021-05-22 22:10:26,625 - classify.py[line:184] - INFO: Epoch 8, toal_loss 40.5637, aver loss 0.0361, train accuracy 0.8648, train auc 0.0000, test accuracy 0.8574, test auc 0.0000
2021-05-22 22:10:29,110 - classify.py[line:184] - INFO: Epoch 9, toal_loss 39.4764, aver loss 0.0316, train accuracy 0.8672, train auc 0.0000, test accuracy 0.8599, test auc 0.0000
2021-05-22 22:10:31,682 - classify.py[line:184] - INFO: Epoch 10, toal_loss 38.9559, aver loss 0.0283, train accuracy 0.8692, train auc 0.0000, test accuracy 0.8614, test auc 0.0000
2021-05-22 22:10:34,241 - classify.py[line:184] - INFO: Epoch 11, toal_loss 38.4250, aver loss 0.0256, train accuracy 0.8707, train auc 0.0000, test accuracy 0.8624, test auc 0.0000
2021-05-22 22:10:36,765 - classify.py[line:184] - INFO: Epoch 12, toal_loss 37.7131, aver loss 0.0232, train accuracy 0.8725, train auc 0.0000, test accuracy 0.8669, test auc 0.0000
