2021-05-17 23:47:19,443 - classify.py[line:66] - INFO: Namespace(batch_size=256, dataset='TREC', epoch=80, gpu=1, l2=0.001, lr=0.001, modelname='TextCNN', modelnum=0, resultnum=86, seed=2, use_aug=1)
2021-05-17 23:47:22,676 - classify.py[line:120] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 50, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 6, 'learning_rate1': 0.0001, 'learning_rate2': 1e-05, 'batch_size': 64, 'cuda': True, 'negSampleNum': 10, 'poSampleNum': 10, 'max_bound': 0.8, 'kernel_sizes': [2, 3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-17 23:47:22,969 - classify.py[line:138] - INFO: before training: 0.15400001406669617
2021-05-17 23:47:22,970 - classify.py[line:151] - INFO: ...start training...
2021-05-17 23:47:23,673 - classify.py[line:181] - INFO: Epoch 0, toal_loss 66.5640, aver loss 3.0256, train accuracy 0.3150, train auc 0.0000, test accuracy 0.4520, test auc 0.0000
2021-05-17 23:47:24,335 - classify.py[line:181] - INFO: Epoch 1, toal_loss 26.9506, aver loss 0.6125, train accuracy 0.5654, train auc 0.0000, test accuracy 0.5960, test auc 0.0000
2021-05-17 23:47:25,052 - classify.py[line:181] - INFO: Epoch 2, toal_loss 21.5623, aver loss 0.3267, train accuracy 0.6575, train auc 0.0000, test accuracy 0.7020, test auc 0.0000
2021-05-17 23:47:25,773 - classify.py[line:181] - INFO: Epoch 3, toal_loss 18.8952, aver loss 0.2147, train accuracy 0.7037, train auc 0.0000, test accuracy 0.7480, test auc 0.0000
2021-05-17 23:47:26,464 - classify.py[line:181] - INFO: Epoch 4, toal_loss 16.7099, aver loss 0.1519, train accuracy 0.7339, train auc 0.0000, test accuracy 0.7620, test auc 0.0000
2021-05-17 23:47:27,152 - classify.py[line:181] - INFO: Epoch 5, toal_loss 15.1574, aver loss 0.1148, train accuracy 0.7495, train auc 0.0000, test accuracy 0.7860, test auc 0.0000
2021-05-17 23:47:27,851 - classify.py[line:181] - INFO: Epoch 6, toal_loss 14.4304, aver loss 0.0937, train accuracy 0.7695, train auc 0.0000, test accuracy 0.7720, test auc 0.0000
2021-05-17 23:47:28,533 - classify.py[line:181] - INFO: Epoch 7, toal_loss 13.7303, aver loss 0.0780, train accuracy 0.7728, train auc 0.0000, test accuracy 0.8040, test auc 0.0000
2021-05-17 23:47:29,217 - classify.py[line:181] - INFO: Epoch 8, toal_loss 12.9028, aver loss 0.0652, train accuracy 0.7829, train auc 0.0000, test accuracy 0.7980, test auc 0.0000
2021-05-17 23:47:29,909 - classify.py[line:181] - INFO: Epoch 9, toal_loss 12.4300, aver loss 0.0565, train accuracy 0.7942, train auc 0.0000, test accuracy 0.8040, test auc 0.0000
2021-05-17 23:47:30,598 - classify.py[line:181] - INFO: Epoch 10, toal_loss 12.0179, aver loss 0.0497, train accuracy 0.8051, train auc 0.0000, test accuracy 0.8220, test auc 0.0000
2021-05-17 23:47:32,065 - classify.py[line:181] - INFO: Epoch 11, toal_loss 11.7841, aver loss 0.0446, train accuracy 0.8057, train auc 0.0000, test accuracy 0.7940, test auc 0.0000
