2021-05-18 22:10:17,630 - classify.py[line:67] - INFO: Namespace(batch_size=64, dataset='Subj', epoch=200, gpu=1, l2=0.0001, lr=0.0001, modelfilename='', modelname='TextCNN', modelnum=0, resultnum=95, seed=1, use_aug=0)
2021-05-18 22:10:23,189 - classify.py[line:133] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 200, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.0001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-18 22:10:23,462 - classify.py[line:139] - INFO: before training: 0.5
2021-05-18 22:10:23,463 - classify.py[line:153] - INFO: ...start training...
2021-05-18 22:10:23,773 - classify.py[line:183] - INFO: Epoch 0, toal_loss 14.7022, aver loss 1.1309, train accuracy 0.5148, train auc 0.0000, test accuracy 0.5010, test auc 0.0000
2021-05-18 22:10:24,004 - classify.py[line:183] - INFO: Epoch 1, toal_loss 11.2991, aver loss 0.4346, train accuracy 0.5221, train auc 0.0000, test accuracy 0.5140, test auc 0.0000
2021-05-18 22:10:24,281 - classify.py[line:183] - INFO: Epoch 2, toal_loss 9.6763, aver loss 0.2481, train accuracy 0.5582, train auc 0.0000, test accuracy 0.5596, test auc 0.0000
2021-05-18 22:10:24,548 - classify.py[line:183] - INFO: Epoch 3, toal_loss 8.1975, aver loss 0.1576, train accuracy 0.6218, train auc 0.0000, test accuracy 0.6231, test auc 0.0000
2021-05-18 22:10:24,815 - classify.py[line:183] - INFO: Epoch 4, toal_loss 7.5010, aver loss 0.1154, train accuracy 0.7003, train auc 0.0000, test accuracy 0.6872, test auc 0.0000
2021-05-18 22:10:25,079 - classify.py[line:183] - INFO: Epoch 5, toal_loss 6.9898, aver loss 0.0896, train accuracy 0.7486, train auc 0.0000, test accuracy 0.7307, test auc 0.0000
2021-05-18 22:10:25,412 - classify.py[line:183] - INFO: Epoch 6, toal_loss 6.3414, aver loss 0.0697, train accuracy 0.7809, train auc 0.0000, test accuracy 0.7382, test auc 0.0000
2021-05-18 22:10:25,646 - classify.py[line:183] - INFO: Epoch 7, toal_loss 6.1953, aver loss 0.0596, train accuracy 0.7823, train auc 0.0000, test accuracy 0.7457, test auc 0.0000
2021-05-18 22:10:25,879 - classify.py[line:183] - INFO: Epoch 8, toal_loss 5.7617, aver loss 0.0492, train accuracy 0.8124, train auc 0.0000, test accuracy 0.7457, test auc 0.0000
2021-05-18 22:10:26,108 - classify.py[line:183] - INFO: Epoch 9, toal_loss 5.5795, aver loss 0.0429, train accuracy 0.8329, train auc 0.0000, test accuracy 0.7633, test auc 0.0000
2021-05-18 22:10:26,333 - classify.py[line:183] - INFO: Epoch 10, toal_loss 5.4837, aver loss 0.0383, train accuracy 0.8314, train auc 0.0000, test accuracy 0.7728, test auc 0.0000
