2021-05-22 22:43:32,572 - classify.py[line:68] - INFO: Namespace(batch_size=64, dataset='IMDB', epoch=100, gpu=1, l2=0.0001, lr=0.0001, modelfilename='110_Epoch_25_model_1_12_0.753.pt', modelname='TextCNN', modelnum=0, resultnum=130, seed=1, use_aug=1)
2021-05-22 22:43:46,638 - classify.py[line:122] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 13, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 0.0005, 'learning_rate2': 1e-05, 'batch_size': 64, 'cuda': True, 'negSampleNum': 12, 'poSampleNum': 1, 'max_bound': 0.8, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-22 22:43:47,079 - classify.py[line:140] - INFO: before training: 0.7365000247955322
2021-05-22 22:43:47,079 - classify.py[line:154] - INFO: ...start training...
2021-05-22 22:43:55,411 - classify.py[line:184] - INFO: Epoch 0, toal_loss 49.0876, aver loss 0.6214, train accuracy 0.8645, train auc 0.0000, test accuracy 0.7790, test auc 0.0000
2021-05-22 22:44:04,585 - classify.py[line:184] - INFO: Epoch 1, toal_loss 30.1198, aver loss 0.1906, train accuracy 0.8853, train auc 0.0000, test accuracy 0.8020, test auc 0.0000
2021-05-22 22:44:14,685 - classify.py[line:184] - INFO: Epoch 2, toal_loss 24.7647, aver loss 0.1045, train accuracy 0.8950, train auc 0.0000, test accuracy 0.8040, test auc 0.0000
2021-05-22 22:44:22,437 - classify.py[line:184] - INFO: Epoch 3, toal_loss 22.8690, aver loss 0.0724, train accuracy 0.9001, train auc 0.0000, test accuracy 0.8170, test auc 0.0000
2021-05-22 22:44:30,142 - classify.py[line:184] - INFO: Epoch 4, toal_loss 21.4993, aver loss 0.0544, train accuracy 0.9013, train auc 0.0000, test accuracy 0.8235, test auc 0.0000
2021-05-22 22:44:37,908 - classify.py[line:184] - INFO: Epoch 5, toal_loss 20.7442, aver loss 0.0438, train accuracy 0.9082, train auc 0.0000, test accuracy 0.8155, test auc 0.0000
2021-05-22 22:44:45,756 - classify.py[line:184] - INFO: Epoch 6, toal_loss 20.1950, aver loss 0.0365, train accuracy 0.9112, train auc 0.0000, test accuracy 0.8210, test auc 0.0000
2021-05-22 22:44:53,645 - classify.py[line:184] - INFO: Epoch 7, toal_loss 19.2801, aver loss 0.0305, train accuracy 0.9193, train auc 0.0000, test accuracy 0.8135, test auc 0.0000
2021-05-22 22:45:01,297 - classify.py[line:184] - INFO: Epoch 8, toal_loss 18.5113, aver loss 0.0260, train accuracy 0.9217, train auc 0.0000, test accuracy 0.8150, test auc 0.0000
2021-05-22 22:45:08,959 - classify.py[line:184] - INFO: Epoch 9, toal_loss 18.1743, aver loss 0.0230, train accuracy 0.9258, train auc 0.0000, test accuracy 0.8290, test auc 0.0000
2021-05-22 22:45:16,584 - classify.py[line:184] - INFO: Epoch 10, toal_loss 17.8332, aver loss 0.0205, train accuracy 0.9250, train auc 0.0000, test accuracy 0.8215, test auc 0.0000
2021-05-22 22:45:24,375 - classify.py[line:184] - INFO: Epoch 11, toal_loss 17.3255, aver loss 0.0183, train accuracy 0.9268, train auc 0.0000, test accuracy 0.8300, test auc 0.0000
2021-05-22 22:45:32,013 - classify.py[line:184] - INFO: Epoch 12, toal_loss 17.2625, aver loss 0.0168, train accuracy 0.9272, train auc 0.0000, test accuracy 0.8165, test auc 0.0000
2021-05-22 22:45:39,747 - classify.py[line:184] - INFO: Epoch 13, toal_loss 16.4714, aver loss 0.0149, train accuracy 0.9341, train auc 0.0000, test accuracy 0.8205, test auc 0.0000
2021-05-22 22:45:47,421 - classify.py[line:184] - INFO: Epoch 14, toal_loss 15.7560, aver loss 0.0133, train accuracy 0.9320, train auc 0.0000, test accuracy 0.8175, test auc 0.0000
2021-05-22 22:45:55,024 - classify.py[line:184] - INFO: Epoch 15, toal_loss 15.6550, aver loss 0.0124, train accuracy 0.9330, train auc 0.0000, test accuracy 0.8240, test auc 0.0000
2021-05-22 22:46:02,673 - classify.py[line:184] - INFO: Epoch 16, toal_loss 14.9956, aver loss 0.0112, train accuracy 0.9379, train auc 0.0000, test accuracy 0.8230, test auc 0.0000
2021-05-22 22:46:10,225 - classify.py[line:184] - INFO: Epoch 17, toal_loss 15.1458, aver loss 0.0107, train accuracy 0.9405, train auc 0.0000, test accuracy 0.8215, test auc 0.0000
2021-05-22 22:46:17,890 - classify.py[line:184] - INFO: Epoch 18, toal_loss 14.6756, aver loss 0.0098, train accuracy 0.9381, train auc 0.0000, test accuracy 0.8320, test auc 0.0000
2021-05-22 22:46:25,697 - classify.py[line:184] - INFO: Epoch 19, toal_loss 14.5311, aver loss 0.0092, train accuracy 0.9373, train auc 0.0000, test accuracy 0.8325, test auc 0.0000
2021-05-22 22:46:33,470 - classify.py[line:184] - INFO: Epoch 20, toal_loss 14.0929, aver loss 0.0085, train accuracy 0.9395, train auc 0.0000, test accuracy 0.8295, test auc 0.0000
2021-05-22 22:46:41,126 - classify.py[line:184] - INFO: Epoch 21, toal_loss 14.3073, aver loss 0.0082, train accuracy 0.9474, train auc 0.0000, test accuracy 0.8255, test auc 0.0000
2021-05-22 22:46:48,812 - classify.py[line:184] - INFO: Epoch 22, toal_loss 13.6773, aver loss 0.0075, train accuracy 0.9458, train auc 0.0000, test accuracy 0.8230, test auc 0.0000
2021-05-22 22:46:56,572 - classify.py[line:184] - INFO: Epoch 23, toal_loss 13.9009, aver loss 0.0073, train accuracy 0.9456, train auc 0.0000, test accuracy 0.8170, test auc 0.0000
2021-05-22 22:47:04,217 - classify.py[line:184] - INFO: Epoch 24, toal_loss 13.1869, aver loss 0.0067, train accuracy 0.9500, train auc 0.0000, test accuracy 0.8230, test auc 0.0000
2021-05-22 22:47:11,977 - classify.py[line:184] - INFO: Epoch 25, toal_loss 12.6937, aver loss 0.0062, train accuracy 0.9478, train auc 0.0000, test accuracy 0.8185, test auc 0.0000
2021-05-22 22:47:19,648 - classify.py[line:184] - INFO: Epoch 26, toal_loss 12.6095, aver loss 0.0059, train accuracy 0.9521, train auc 0.0000, test accuracy 0.8280, test auc 0.0000
2021-05-22 22:47:27,393 - classify.py[line:184] - INFO: Epoch 27, toal_loss 12.7761, aver loss 0.0058, train accuracy 0.9547, train auc 0.0000, test accuracy 0.8250, test auc 0.0000
2021-05-22 22:47:35,028 - classify.py[line:184] - INFO: Epoch 28, toal_loss 12.3739, aver loss 0.0054, train accuracy 0.9527, train auc 0.0000, test accuracy 0.8265, test auc 0.0000
2021-05-22 22:47:42,620 - classify.py[line:184] - INFO: Epoch 29, toal_loss 11.7616, aver loss 0.0050, train accuracy 0.9543, train auc 0.0000, test accuracy 0.8305, test auc 0.0000
2021-05-22 22:47:50,255 - classify.py[line:184] - INFO: Epoch 30, toal_loss 12.2066, aver loss 0.0050, train accuracy 0.9559, train auc 0.0000, test accuracy 0.8205, test auc 0.0000
2021-05-22 22:47:57,901 - classify.py[line:184] - INFO: Epoch 31, toal_loss 11.5906, aver loss 0.0046, train accuracy 0.9557, train auc 0.0000, test accuracy 0.8250, test auc 0.0000
2021-05-22 22:48:05,675 - classify.py[line:184] - INFO: Epoch 32, toal_loss 11.5425, aver loss 0.0044, train accuracy 0.9559, train auc 0.0000, test accuracy 0.8215, test auc 0.0000
2021-05-22 22:48:14,552 - classify.py[line:184] - INFO: Epoch 33, toal_loss 11.1048, aver loss 0.0041, train accuracy 0.9612, train auc 0.0000, test accuracy 0.8255, test auc 0.0000
2021-05-22 22:48:23,442 - classify.py[line:184] - INFO: Epoch 34, toal_loss 11.3376, aver loss 0.0041, train accuracy 0.9579, train auc 0.0000, test accuracy 0.8145, test auc 0.0000
2021-05-22 22:48:30,991 - classify.py[line:184] - INFO: Epoch 35, toal_loss 10.8336, aver loss 0.0038, train accuracy 0.9567, train auc 0.0000, test accuracy 0.8285, test auc 0.0000
2021-05-22 22:48:38,567 - classify.py[line:184] - INFO: Epoch 36, toal_loss 11.0651, aver loss 0.0038, train accuracy 0.9551, train auc 0.0000, test accuracy 0.8165, test auc 0.0000
2021-05-22 22:48:50,266 - classify.py[line:184] - INFO: Epoch 37, toal_loss 10.4150, aver loss 0.0035, train accuracy 0.9589, train auc 0.0000, test accuracy 0.8165, test auc 0.0000
2021-05-22 22:49:02,061 - classify.py[line:184] - INFO: Epoch 38, toal_loss 10.4599, aver loss 0.0034, train accuracy 0.9571, train auc 0.0000, test accuracy 0.8245, test auc 0.0000
2021-05-22 22:49:13,308 - classify.py[line:184] - INFO: Epoch 39, toal_loss 10.5582, aver loss 0.0033, train accuracy 0.9612, train auc 0.0000, test accuracy 0.8220, test auc 0.0000
2021-05-22 22:49:25,045 - classify.py[line:184] - INFO: Epoch 40, toal_loss 10.6246, aver loss 0.0033, train accuracy 0.9598, train auc 0.0000, test accuracy 0.8170, test auc 0.0000
2021-05-22 22:49:36,824 - classify.py[line:184] - INFO: Epoch 41, toal_loss 9.9920, aver loss 0.0030, train accuracy 0.9612, train auc 0.0000, test accuracy 0.8215, test auc 0.0000
2021-05-22 22:49:48,618 - classify.py[line:184] - INFO: Epoch 42, toal_loss 10.0201, aver loss 0.0029, train accuracy 0.9598, train auc 0.0000, test accuracy 0.8280, test auc 0.0000
2021-05-22 22:49:58,621 - classify.py[line:184] - INFO: Epoch 43, toal_loss 9.7361, aver loss 0.0028, train accuracy 0.9644, train auc 0.0000, test accuracy 0.8275, test auc 0.0000
2021-05-22 22:50:06,358 - classify.py[line:184] - INFO: Epoch 44, toal_loss 9.5762, aver loss 0.0027, train accuracy 0.9606, train auc 0.0000, test accuracy 0.8170, test auc 0.0000
2021-05-22 22:50:13,864 - classify.py[line:184] - INFO: Epoch 45, toal_loss 9.3845, aver loss 0.0026, train accuracy 0.9668, train auc 0.0000, test accuracy 0.8280, test auc 0.0000
2021-05-22 22:50:21,457 - classify.py[line:184] - INFO: Epoch 46, toal_loss 9.3472, aver loss 0.0025, train accuracy 0.9650, train auc 0.0000, test accuracy 0.8350, test auc 0.0000
2021-05-22 22:50:29,107 - classify.py[line:184] - INFO: Epoch 47, toal_loss 9.4780, aver loss 0.0025, train accuracy 0.9666, train auc 0.0000, test accuracy 0.8155, test auc 0.0000
